Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Proficiency
1,2,0,0,2,0,0.024390243902439,0.048780487804878,0,0,1,1
8,16,1,0,16,2,0.052287581699346,0.104575163398693,0.006535947712418,0,1,1
4,7,0,0,7,0,0.071428571428571,0.125,0,0,1,1
8,20,4,0,20,0,0.045977011494253,0.114942528735632,0.022988505747126,0,1,1
4,17,1,0,17,0,0.023255813953488,0.098837209302326,0.005813953488372,0,1,1
6,11,1,0,11,0,0.072289156626506,0.132530120481928,0.012048192771084,0,1,1
6,20,1,0,20,0,0.041095890410959,0.136986301369863,0.006849315068493,0,1,1
15,21,0,0,21,0,0.078534031413613,0.109947643979058,0,0,1,1
6,12,1,0,12,0,0.058823529411765,0.117647058823529,0.009803921568627,0,1,1
6,29,3,0,29,1,0.037974683544304,0.183544303797468,0.018987341772152,0,1,1
14,22,0,0,22,0,0.078212290502793,0.122905027932961,0,0,1,1
7,12,2,0,12,0,0.059322033898305,0.101694915254237,0.016949152542373,0,1,1
7,10,1,0,10,0,0.07,0.1,0.01,0,1,1
4,10,1,0,10,1,0.065573770491803,0.163934426229508,0.016393442622951,0,1,1
5,9,1,0,9,0,0.047619047619048,0.085714285714286,0.00952380952381,0,1,1
4,18,1,1,18,0,0.025806451612903,0.116129032258065,0.006451612903226,0.006451612903226,1,1
4,26,1,0,26,0,0.013986013986014,0.090909090909091,0.003496503496504,0,1,2
11,33,4,1,33,0,0.050228310502283,0.150684931506849,0.018264840182648,0.004566210045662,1,2
8,16,0,0,16,1,0.066666666666667,0.133333333333333,0,0,1,2
8,18,2,1,18,1,0.035874439461883,0.080717488789238,0.008968609865471,0.004484304932735,1,2
8,15,1,0,15,0,0.055172413793103,0.103448275862069,0.006896551724138,0,1,2
3,11,0,0,11,0,0.024793388429752,0.090909090909091,0,0,1,2
6,21,0,0,21,4,0.03125,0.109375,0,0,1,2
16,38,2,0,38,3,0.064516129032258,0.153225806451613,0.008064516129032,0,1,2
6,20,0,0,20,2,0.026785714285714,0.089285714285714,0,0,1,2
5,28,5,0,28,1,0.021097046413502,0.118143459915612,0.021097046413502,0,1,2
9,32,5,0,32,0,0.031802120141343,0.113074204946996,0.017667844522968,0,1,2
8,26,1,0,26,0,0.032786885245902,0.10655737704918,0.004098360655738,0,1,2
4,16,2,1,16,0,0.021390374331551,0.085561497326203,0.010695187165775,0.005347593582888,1,2
8,27,3,0,27,1,0.028169014084507,0.095070422535211,0.01056338028169,0,1,2
8,33,2,0,33,3,0.026755852842809,0.110367892976589,0.006688963210702,0,1,2
7,35,1,0,35,0,0.022653721682848,0.113268608414239,0.003236245954693,0,1,2
3,25,3,0,25,1,0.013333333333333,0.111111111111111,0.013333333333333,0,1,2
10,23,1,1,23,0,0.045248868778281,0.104072398190045,0.004524886877828,0.004524886877828,1,2
13,49,4,0,49,1,0.03485254691689,0.131367292225201,0.010723860589812,0,1,2
10,43,5,2,43,2,0.030864197530864,0.132716049382716,0.015432098765432,0.006172839506173,1,2
5,20,2,0,20,0,0.021834061135371,0.087336244541485,0.008733624454148,0,1,2
9,42,6,0,42,2,0.024793388429752,0.115702479338843,0.016528925619835,0,1,3
7,48,4,0,48,1,0.014373716632444,0.098562628336756,0.008213552361396,0,1,3
17,46,1,0,46,0,0.052959501557632,0.143302180685358,0.003115264797508,0,1,3
13,36,4,0,36,1,0.035812672176309,0.099173553719008,0.011019283746557,0,1,3
8,23,0,0,23,1,0.041666666666667,0.119791666666667,0,0,1,3
18,44,5,0,44,1,0.051724137931035,0.126436781609195,0.014367816091954,0,1,3
6,31,2,0,31,0,0.018237082066869,0.094224924012158,0.006079027355623,0,1,3
6,18,2,0,18,0,0.038961038961039,0.116883116883117,0.012987012987013,0,1,3
3,13,2,0,13,1,0.014285714285714,0.061904761904762,0.00952380952381,0,1,3
6,22,3,0,22,0,0.018237082066869,0.066869300911854,0.009118541033435,0,1,3
6,21,2,0,21,0,0.024793388429752,0.086776859504132,0.008264462809917,0,1,3
13,33,3,0,33,1,0.051181102362205,0.12992125984252,0.011811023622047,0,1,3
7,26,2,0,26,0,0.029045643153527,0.107883817427386,0.008298755186722,0,1,3
15,49,5,0,49,1,0.037688442211055,0.123115577889447,0.012562814070352,0,1,3
11,26,2,0,26,3,0.041044776119403,0.097014925373134,0.007462686567164,0,1,3
14,31,1,0,31,0,0.058577405857741,0.129707112970711,0.00418410041841,0,1,3
13,37,5,0,37,1,0.05019305019305,0.142857142857143,0.019305019305019,0,1,1
6,18,3,0,18,3,0.042857142857143,0.128571428571429,0.021428571428571,0,1,1
16,31,3,0,31,0,0.065573770491803,0.127049180327869,0.012295081967213,0,1,1
5,9,1,0,9,0,0.056179775280899,0.101123595505618,0.01123595505618,0,1,1
12,23,0,0,23,2,0.054545454545455,0.104545454545455,0,0,1,1
13,18,0,0,18,1,0.085526315789474,0.118421052631579,0,0,1,1
12,17,1,0,17,1,0.099173553719008,0.140495867768595,0.008264462809917,0,1,1
11,20,2,0,20,3,0.075342465753425,0.136986301369863,0.013698630136986,0,1,1
11,19,0,0,19,0,0.055837563451777,0.096446700507614,0,0,1,1
13,17,1,0,17,0,0.076470588235294,0.1,0.005882352941176,0,1,1
17,34,0,0,34,2,0.075221238938053,0.150442477876106,0,0,1,1
12,17,0,0,17,0,0.086330935251799,0.122302158273381,0,0,1,1
9,16,1,0,16,1,0.059602649006623,0.105960264900662,0.006622516556291,0,1,1
6,21,1,0,21,1,0.068965517241379,0.241379310344828,0.011494252873563,0,1,1
5,18,5,0,18,1,0.042016806722689,0.151260504201681,0.042016806722689,0,1,1
9,23,3,0,23,1,0.051724137931035,0.132183908045977,0.017241379310345,0,1,1
7,25,2,0,25,5,0.044585987261147,0.159235668789809,0.012738853503185,0,1,1
5,22,3,0,22,0,0.036764705882353,0.161764705882353,0.022058823529412,0,1,1
9,12,1,0,12,0,0.084905660377359,0.113207547169811,0.009433962264151,0,1,1
9,13,1,0,13,0,0.091836734693878,0.13265306122449,0.010204081632653,0,1,1
13,19,0,0,19,0,0.1015625,0.1484375,0,0,1,1
4,13,4,0,13,1,0.029850746268657,0.097014925373134,0.029850746268657,0,1,1
13,13,0,0,13,0,0.156626506024096,0.156626506024096,0,0,1,1
7,17,1,0,17,1,0.070707070707071,0.171717171717172,0.01010101010101,0,1,1
6,11,1,0,11,1,0.052631578947368,0.096491228070175,0.008771929824561,0,1,1
6,6,0,0,6,0,0.04,0.04,0,0,1,1
8,24,3,0,24,3,0.055555555555556,0.166666666666667,0.020833333333333,0,1,1
16,26,2,0,26,0,0.072072072072072,0.117117117117117,0.009009009009009,0,1,1
4,14,2,0,14,0,0.035398230088496,0.123893805309735,0.017699115044248,0,1,1
12,28,4,0,28,0,0.067039106145251,0.156424581005587,0.022346368715084,0,1,1
3,13,0,0,13,1,0.026785714285714,0.116071428571429,0,0,1,1
1,3,0,0,3,0,0.014492753623188,0.043478260869565,0,0,1,1
9,12,0,0,12,0,0.078260869565217,0.104347826086957,0,0,1,1
8,24,1,0,24,0,0.033755274261603,0.10126582278481,0.0042194092827,0,1,1
8,17,2,0,17,0,0.065040650406504,0.138211382113821,0.016260162601626,0,1,1
6,7,0,0,7,0,0.075949367088608,0.088607594936709,0,0,1,1
13,58,7,0,58,2,0.043624161073826,0.194630872483221,0.023489932885906,0,1,1
3,17,2,0,17,0,0.018987341772152,0.107594936708861,0.012658227848101,0,1,1
4,7,1,0,7,0,0.045454545454546,0.079545454545455,0.011363636363636,0,1,2
3,11,2,0,11,0,0.02158273381295,0.079136690647482,0.014388489208633,0,1,2
9,20,1,0,20,2,0.066176470588235,0.147058823529412,0.007352941176471,0,1,2
13,40,2,1,40,1,0.035812672176309,0.110192837465565,0.005509641873278,0.002754820936639,1,2
21,59,4,0,59,3,0.029535864978903,0.082981715893108,0.005625879043601,0,1,2
9,25,1,0,25,0,0.054545454545455,0.151515151515152,0.006060606060606,0,1,2
9,41,7,0,41,2,0.025,0.113888888888889,0.019444444444444,0,1,2
11,26,5,0,26,1,0.049107142857143,0.116071428571429,0.022321428571429,0,1,2
10,23,1,0,23,0,0.035335689045936,0.081272084805654,0.003533568904594,0,1,2
3,16,3,0,16,0,0.022556390977444,0.120300751879699,0.022556390977444,0,1,2
10,40,1,0,40,1,0.035971223021583,0.143884892086331,0.003597122302158,0,1,2
9,20,3,0,20,0,0.060810810810811,0.135135135135135,0.02027027027027,0,1,2
6,17,1,0,17,1,0.032967032967033,0.093406593406593,0.005494505494505,0,1,2
12,36,3,1,36,0,0.032697547683924,0.098092643051771,0.008174386920981,0.002724795640327,1,2
8,16,1,0,16,0,0.050314465408805,0.10062893081761,0.006289308176101,0,1,2
6,18,0,0,18,1,0.028846153846154,0.086538461538462,0,0,1,2
3,22,2,0,22,1,0.017647058823529,0.129411764705882,0.011764705882353,0,1,2
7,17,0,0,17,1,0.030042918454936,0.072961373390558,0,0,1,2
7,19,2,0,19,1,0.02880658436214,0.078189300411523,0.008230452674897,0,1,2
9,22,2,0,22,1,0.056603773584906,0.138364779874214,0.012578616352201,0,1,2
6,38,4,0,38,2,0.02247191011236,0.142322097378277,0.01498127340824,0,1,2
10,36,5,0,36,1,0.038910505836576,0.140077821011673,0.019455252918288,0,1,2
5,41,1,0,41,2,0.018587360594796,0.152416356877323,0.003717472118959,0,1,2
8,25,4,0,25,0,0.041884816753927,0.130890052356021,0.020942408376963,0,1,2
3,20,0,0,20,0,0.011029411764706,0.073529411764706,0,0,1,2
14,43,6,0,43,1,0.054901960784314,0.168627450980392,0.023529411764706,0,1,2
10,24,2,0,24,1,0.051546391752577,0.123711340206186,0.010309278350516,0,1,2
6,28,0,0,28,4,0.028985507246377,0.135265700483092,0,0,1,2
4,15,4,0,15,0,0.037383177570094,0.14018691588785,0.037383177570094,0,1,2
8,25,2,0,25,2,0.049382716049383,0.154320987654321,0.012345679012346,0,1,2
10,32,3,0,32,0,0.04739336492891,0.151658767772512,0.014218009478673,0,1,2
6,35,2,1,35,0,0.015228426395939,0.088832487309645,0.00507614213198,0.00253807106599,1,3
3,6,0,0,6,0,0.041095890410959,0.082191780821918,0,0,1,1
2,21,1,0,21,0,0.012121212121212,0.127272727272727,0.006060606060606,0,1,1
7,30,3,0,30,1,0.038674033149171,0.165745856353591,0.016574585635359,0,1,1
3,15,2,0,15,1,0.017341040462428,0.086705202312139,0.011560693641619,0,1,1
4,12,1,0,12,0,0.024242424242424,0.072727272727273,0.006060606060606,0,1,1
15,22,1,0,22,0,0.084269662921348,0.123595505617978,0.00561797752809,0,1,1
3,6,1,0,6,0,0.050847457627119,0.101694915254237,0.016949152542373,0,1,1
1,5,1,0,5,0,0.016129032258065,0.080645161290323,0.016129032258065,0,1,1
15,17,1,0,17,0,0.088757396449704,0.100591715976331,0.005917159763314,0,1,1
14,36,1,0,36,0,0.053435114503817,0.137404580152672,0.00381679389313,0,1,1
3,16,4,0,16,0,0.016666666666667,0.088888888888889,0.022222222222222,0,1,1
3,7,0,0,7,0,0.069767441860465,0.162790697674419,0,0,1,1
7,18,0,0,18,0,0.066666666666667,0.171428571428571,0,0,1,1
2,7,0,0,7,0,0.054054054054054,0.189189189189189,0,0,1,1
9,10,0,0,10,0,0.081818181818182,0.090909090909091,0,0,1,1
2,18,3,0,18,2,0.012820512820513,0.115384615384615,0.019230769230769,0,1,1
4,7,1,0,7,0,0.054054054054054,0.094594594594595,0.013513513513514,0,1,1
8,17,0,0,17,1,0.047904191616767,0.101796407185629,0,0,1,1
12,31,1,0,31,1,0.043321299638989,0.111913357400722,0.003610108303249,0,1,1
14,28,2,0,28,0,0.066985645933014,0.133971291866029,0.009569377990431,0,1,1
16,31,0,0,31,1,0.068669527896996,0.133047210300429,0,0,1,1
3,11,2,0,11,0,0.032608695652174,0.119565217391304,0.021739130434783,0,1,2
17,36,2,0,36,1,0.06640625,0.140625,0.0078125,0,1,2
10,31,3,0,31,3,0.049751243781095,0.154228855721393,0.014925373134328,0,1,2
13,30,2,0,30,0,0.058295964125561,0.134529147982063,0.008968609865471,0,1,2
7,18,3,0,18,1,0.06140350877193,0.157894736842105,0.026315789473684,0,1,2
9,19,2,0,19,0,0.036437246963563,0.076923076923077,0.008097165991903,0,1,2
11,18,1,0,18,0,0.03971119133574,0.064981949458484,0.003610108303249,0,1,2
3,12,0,0,12,0,0.02,0.08,0,0,1,2
6,37,2,0,37,0,0.02135231316726,0.131672597864769,0.00711743772242,0,1,2
5,18,2,1,18,0,0.032258064516129,0.116129032258065,0.012903225806452,0.006451612903226,1,2
3,10,0,0,10,0,0.019230769230769,0.064102564102564,0,0,1,2
2,12,1,0,12,0,0.012903225806452,0.07741935483871,0.006451612903226,0,1,2
9,14,0,0,14,1,0.057692307692308,0.08974358974359,0,0,1,2
9,19,0,0,19,1,0.049180327868853,0.103825136612022,0,0,1,2
2,7,0,0,7,0,0.016949152542373,0.059322033898305,0,0,1,2
6,19,1,0,19,0,0.045112781954887,0.142857142857143,0.007518796992481,0,1,2
7,20,3,0,20,0,0.04375,0.125,0.01875,0,1,2
10,48,3,0,48,0,0.027932960893855,0.134078212290503,0.008379888268156,0,1,2
5,16,3,0,16,1,0.048543689320388,0.155339805825243,0.029126213592233,0,1,2
9,27,2,1,27,0,0.035714285714286,0.107142857142857,0.007936507936508,0.003968253968254,1,2
2,13,1,0,13,0,0.027777777777778,0.180555555555556,0.013888888888889,0,1,2
2,5,1,0,5,0,0.033333333333333,0.083333333333333,0.016666666666667,0,1,2
11,28,0,0,28,0,0.048245614035088,0.12280701754386,0,0,1,2
3,15,2,0,15,1,0.024390243902439,0.121951219512195,0.016260162601626,0,1,2
4,27,1,0,27,1,0.017857142857143,0.120535714285714,0.004464285714286,0,1,2
4,26,0,0,26,1,0.024539877300614,0.159509202453988,0,0,1,2
2,8,1,0,8,0,0.027027027027027,0.108108108108108,0.013513513513514,0,1,2
7,13,2,0,13,1,0.049295774647887,0.091549295774648,0.014084507042254,0,1,2
2,6,0,0,6,0,0.025,0.075,0,0,1,2
7,16,1,0,16,0,0.044871794871795,0.102564102564103,0.006410256410256,0,1,2
11,28,0,0,28,0,0.060109289617486,0.153005464480874,0,0,1,2
7,21,4,0,21,0,0.032258064516129,0.096774193548387,0.018433179723502,0,1,2
6,12,1,0,12,0,0.025210084033613,0.050420168067227,0.004201680672269,0,1,2
5,13,1,0,13,0,0.053191489361702,0.138297872340426,0.01063829787234,0,1,2
3,17,1,0,17,1,0.02054794520548,0.116438356164384,0.006849315068493,0,1,2
7,14,0,0,14,0,0.073684210526316,0.147368421052632,0,0,1,2
2,7,1,0,7,0,0.021052631578947,0.073684210526316,0.010526315789474,0,1,2
5,10,0,0,10,1,0.029411764705882,0.058823529411765,0,0,1,2
4,10,1,1,10,0,0.044943820224719,0.112359550561798,0.01123595505618,0.01123595505618,1,2
6,18,3,0,18,0,0.029126213592233,0.087378640776699,0.014563106796117,0,1,2
5,12,1,0,12,0,0.037313432835821,0.08955223880597,0.007462686567164,0,1,2
10,49,7,1,49,0,0.020576131687243,0.10082304526749,0.01440329218107,0.002057613168724,1,2
10,25,0,0,25,1,0.056179775280899,0.140449438202247,0,0,1,2
6,26,1,0,26,0,0.023076923076923,0.1,0.003846153846154,0,1,2
4,27,3,0,27,0,0.016393442622951,0.110655737704918,0.012295081967213,0,1,2
3,15,1,0,15,2,0.018987341772152,0.09493670886076,0.006329113924051,0,1,2
7,19,4,0,19,0,0.046052631578947,0.125,0.026315789473684,0,1,2
4,10,0,0,10,0,0.02962962962963,0.074074074074074,0,0,1,2
10,28,0,0,28,1,0.050505050505051,0.141414141414141,0,0,1,2
7,10,0,0,10,0,0.058823529411765,0.084033613445378,0,0,1,2
8,29,2,1,29,0,0.03125,0.11328125,0.0078125,0.00390625,1,2
5,33,0,1,33,0,0.023474178403756,0.154929577464789,0,0.004694835680751,1,2
5,30,1,0,30,1,0.018450184501845,0.11070110701107,0.003690036900369,0,1,2
6,14,2,0,14,0,0.03125,0.072916666666667,0.010416666666667,0,1,3
14,52,6,0,52,1,0.034313725490196,0.127450980392157,0.014705882352941,0,1,3
10,21,0,0,21,0,0.045662100456621,0.095890410958904,0,0,1,3
9,48,3,1,48,1,0.025352112676056,0.135211267605634,0.008450704225352,0.002816901408451,1,3
10,52,4,0,52,0,0.027397260273973,0.142465753424658,0.010958904109589,0,1,3
4,23,1,0,23,1,0.020408163265306,0.11734693877551,0.005102040816327,0,1,3
1,11,1,0,11,1,0.016949152542373,0.186440677966102,0.016949152542373,0,1,3
20,49,3,0,49,1,0.04950495049505,0.121287128712871,0.007425742574257,0,1,3
7,10,0,0,10,0,0.056,0.08,0,0,1,1
6,17,0,0,17,0,0.0375,0.10625,0,0,1,1
6,20,0,0,20,0,0.032432432432432,0.108108108108108,0,0,1,1
13,41,3,0,41,2,0.048327137546468,0.152416356877323,0.011152416356877,0,1,1
4,13,1,0,13,0,0.031746031746032,0.103174603174603,0.007936507936508,0,1,1
13,36,3,0,36,0,0.042345276872964,0.117263843648208,0.009771986970684,0,1,1
6,12,0,0,12,0,0.052631578947368,0.105263157894737,0,0,1,1
3,15,1,0,15,1,0.019354838709677,0.096774193548387,0.006451612903226,0,1,1
9,15,1,0,15,0,0.069230769230769,0.115384615384615,0.007692307692308,0,1,1
2,6,0,0,6,0,0.035087719298246,0.105263157894737,0,0,1,1
3,8,2,0,8,0,0.039473684210526,0.105263157894737,0.026315789473684,0,1,1
7,20,0,0,20,0,0.053435114503817,0.152671755725191,0,0,1,1
8,27,3,0,27,0,0.047619047619048,0.160714285714286,0.017857142857143,0,1,1
5,17,1,0,17,1,0.023696682464455,0.080568720379147,0.004739336492891,0,1,1
6,10,0,0,10,0,0.043478260869565,0.072463768115942,0,0,1,1
3,5,0,0,5,0,0.044117647058824,0.073529411764706,0,0,1,1
7,9,0,0,9,0,0.082352941176471,0.105882352941176,0,0,1,1
4,11,1,0,11,0,0.036697247706422,0.100917431192661,0.009174311926606,0,1,1
14,37,6,0,37,3,0.054474708171206,0.143968871595331,0.023346303501946,0,1,1
5,13,1,0,13,0,0.043859649122807,0.114035087719298,0.008771929824561,0,1,1
1,10,2,0,10,2,0.008771929824561,0.087719298245614,0.017543859649123,0,1,1
2,9,0,0,9,0,0.019047619047619,0.085714285714286,0,0,1,1
3,5,0,0,5,0,0.047619047619048,0.079365079365079,0,0,1,1
3,7,1,0,7,0,0.027522935779817,0.064220183486239,0.009174311926606,0,1,1
4,7,0,0,7,1,0.021390374331551,0.037433155080214,0,0,1,1
3,7,0,0,7,0,0.036585365853659,0.085365853658537,0,0,1,1
0,2,1,0,2,0,0,0.041666666666667,0.020833333333333,0,1,1
7,14,0,0,14,0,0.082352941176471,0.164705882352941,0,0,1,1
6,18,2,0,18,0,0.03921568627451,0.117647058823529,0.013071895424837,0,1,1
2,13,2,0,13,1,0.021739130434783,0.141304347826087,0.021739130434783,0,1,1
2,7,0,0,7,0,0.03448275862069,0.120689655172414,0,0,1,1
1,10,1,0,10,0,0.013513513513514,0.135135135135135,0.013513513513514,0,1,1
5,9,0,0,9,0,0.041322314049587,0.074380165289256,0,0,1,1
2,12,3,0,12,0,0.023529411764706,0.141176470588235,0.035294117647059,0,1,1
11,32,3,0,32,1,0.039568345323741,0.115107913669065,0.010791366906475,0,1,1
1,9,1,0,9,0,0.009433962264151,0.084905660377359,0.009433962264151,0,1,1
2,8,0,0,8,0,0.024691358024691,0.098765432098765,0,0,1,1
2,6,0,0,6,0,0.027027027027027,0.081081081081081,0,0,1,1
3,8,1,0,8,0,0.038961038961039,0.103896103896104,0.012987012987013,0,1,1
21,32,2,1,32,0,0.09051724137931,0.137931034482759,0.008620689655172,0.004310344827586,1,1
4,13,2,0,13,0,0.050632911392405,0.164556962025316,0.025316455696203,0,1,1
16,39,0,0,39,1,0.062015503875969,0.151162790697674,0,0,1,1
3,11,1,0,11,0,0.020689655172414,0.075862068965517,0.006896551724138,0,1,1
3,8,1,0,8,1,0.046153846153846,0.123076923076923,0.015384615384615,0,1,1
5,9,0,0,9,1,0.071428571428571,0.128571428571429,0,0,1,1
1,6,0,0,6,0,0.011764705882353,0.070588235294118,0,0,1,1
8,20,1,0,20,1,0.049079754601227,0.122699386503067,0.006134969325153,0,1,1
1,4,0,0,4,0,0.014285714285714,0.057142857142857,0,0,1,1
4,12,1,0,12,0,0.063492063492064,0.19047619047619,0.015873015873016,0,1,1
8,18,0,0,18,0,0.067796610169492,0.152542372881356,0,0,1,1
2,10,0,0,10,0,0.021505376344086,0.10752688172043,0,0,1,1
2,6,0,0,6,0,0.03921568627451,0.117647058823529,0,0,1,1
1,5,0,0,5,0,0.017857142857143,0.089285714285714,0,0,1,1
0,4,1,0,4,0,0,0.051948051948052,0.012987012987013,0,1,1
4,15,2,0,15,4,0.025,0.09375,0.0125,0,1,1
0,1,0,0,1,0,0,0.020408163265306,0,0,1,1
6,19,0,0,19,3,0.02970297029703,0.094059405940594,0,0,1,1
1,9,2,1,9,0,0.011111111111111,0.1,0.022222222222222,0.011111111111111,1,1
2,6,0,0,6,0,0.025641025641026,0.076923076923077,0,0,1,1
3,14,3,0,14,1,0.034090909090909,0.159090909090909,0.034090909090909,0,1,1
7,20,3,0,20,1,0.04635761589404,0.132450331125828,0.019867549668874,0,1,1
5,34,5,0,34,1,0.018867924528302,0.128301886792453,0.018867924528302,0,1,1
6,15,3,0,15,0,0.042553191489362,0.106382978723404,0.021276595744681,0,1,1
5,8,0,0,8,1,0.061728395061728,0.098765432098765,0,0,1,1
1,4,1,0,4,0,0.015384615384615,0.061538461538462,0.015384615384615,0,1,1
6,20,1,0,20,1,0.040268456375839,0.134228187919463,0.006711409395973,0,1,1
1,3,0,0,3,0,0.015384615384615,0.046153846153846,0,0,1,1
7,15,2,0,15,1,0.041420118343195,0.088757396449704,0.011834319526627,0,1,1
5,14,2,0,14,0,0.040322580645161,0.112903225806452,0.016129032258065,0,1,1
8,26,1,0,26,0,0.046242774566474,0.15028901734104,0.005780346820809,0,1,1
6,29,2,0,29,2,0.03,0.145,0.01,0,1,1
3,21,0,0,21,0,0.020979020979021,0.146853146853147,0,0,1,1
7,10,0,0,10,1,0.067307692307692,0.096153846153846,0,0,1,1
6,9,0,0,9,0,0.058823529411765,0.088235294117647,0,0,1,1
6,9,0,0,9,0,0.042553191489362,0.063829787234043,0,0,1,1
10,19,1,0,19,1,0.08,0.152,0.008,0,1,1
4,12,2,0,12,0,0.033333333333333,0.1,0.016666666666667,0,1,1
7,7,0,0,7,0,0.077777777777778,0.077777777777778,0,0,1,1
2,5,0,0,5,0,0.029850746268657,0.074626865671642,0,0,1,1
4,12,0,0,12,0,0.04040404040404,0.121212121212121,0,0,1,1
6,15,2,0,15,0,0.044444444444444,0.111111111111111,0.014814814814815,0,1,1
11,15,0,0,15,0,0.11,0.15,0,0,1,1
4,6,0,0,6,0,0.037383177570094,0.05607476635514,0,0,1,1
6,11,0,0,11,0,0.06,0.11,0,0,1,1
4,23,3,0,23,4,0.017699115044248,0.101769911504425,0.013274336283186,0,1,1
6,14,0,0,14,0,0.037974683544304,0.088607594936709,0,0,1,1
5,9,0,0,9,0,0.026455026455027,0.047619047619048,0,0,1,1
2,10,1,0,10,0,0.024691358024691,0.123456790123457,0.012345679012346,0,1,1
3,18,3,0,18,1,0.012658227848101,0.075949367088608,0.012658227848101,0,1,1
5,14,0,0,14,1,0.037593984962406,0.105263157894737,0,0,1,1
5,9,0,0,9,0,0.025510204081633,0.045918367346939,0,0,1,1
12,22,0,0,22,1,0.064516129032258,0.118279569892473,0,0,1,1
1,13,0,1,13,1,0.009174311926606,0.119266055045872,0,0.009174311926606,1,1
4,19,4,0,19,0,0.028169014084507,0.133802816901408,0.028169014084507,0,1,1
1,21,1,0,21,1,0.005988023952096,0.125748502994012,0.005988023952096,0,1,1
7,17,1,0,17,0,0.042168674698795,0.102409638554217,0.006024096385542,0,1,1
5,22,0,1,22,2,0.024271844660194,0.106796116504854,0,0.004854368932039,1,1
14,43,0,0,43,1,0.037037037037037,0.113756613756614,0,0,1,1
11,14,0,0,14,0,0.053140096618358,0.067632850241546,0,0,1,1
4,6,0,0,6,0,0.029850746268657,0.044776119402985,0,0,1,1
3,7,1,0,7,0,0.026785714285714,0.0625,0.008928571428571,0,1,1
7,13,1,0,13,0,0.036458333333333,0.067708333333333,0.005208333333333,0,1,1
4,9,0,0,9,0,0.028776978417266,0.064748201438849,0,0,1,1
11,34,5,0,34,0,0.042145593869732,0.130268199233716,0.019157088122605,0,1,1
5,26,2,0,26,0,0.013927576601671,0.072423398328691,0.005571030640669,0,1,1
5,10,1,0,10,0,0.030120481927711,0.060240963855422,0.006024096385542,0,1,1
1,11,1,0,11,0,0.005813953488372,0.063953488372093,0.005813953488372,0,1,1
6,14,0,1,14,0,0.072289156626506,0.168674698795181,0,0.012048192771084,1,1
4,12,1,0,12,0,0.043010752688172,0.129032258064516,0.010752688172043,0,1,1
19,23,0,0,23,0,0.099476439790576,0.120418848167539,0,0,1,1
10,23,2,0,23,1,0.042194092827004,0.09704641350211,0.008438818565401,0,1,1
7,28,2,0,28,0,0.027777777777778,0.111111111111111,0.007936507936508,0,1,1
14,19,0,0,19,0,0.061946902654867,0.084070796460177,0,0,1,1
10,17,0,0,17,1,0.040816326530612,0.069387755102041,0,0,1,1
8,16,1,0,16,0,0.051282051282051,0.102564102564103,0.006410256410256,0,1,1
6,16,1,1,16,0,0.044117647058824,0.117647058823529,0.007352941176471,0.007352941176471,1,1
13,17,1,0,17,0,0.07027027027027,0.091891891891892,0.005405405405405,0,1,1
9,15,2,0,15,0,0.040909090909091,0.068181818181818,0.009090909090909,0,1,1
2,9,2,0,9,0,0.015873015873016,0.071428571428571,0.015873015873016,0,1,1
11,25,2,0,25,0,0.05699481865285,0.129533678756477,0.010362694300518,0,1,1
8,23,4,0,23,1,0.052631578947368,0.151315789473684,0.026315789473684,0,1,1
7,15,1,0,15,0,0.052631578947368,0.112781954887218,0.007518796992481,0,1,1
2,8,1,0,8,0,0.021276595744681,0.085106382978723,0.01063829787234,0,1,1
6,17,1,0,17,0,0.040540540540541,0.114864864864865,0.006756756756757,0,1,1
5,13,1,0,13,1,0.039370078740158,0.102362204724409,0.007874015748032,0,1,1
15,21,1,0,21,0,0.068181818181818,0.095454545454546,0.004545454545455,0,1,1
10,23,1,0,23,0,0.040816326530612,0.093877551020408,0.004081632653061,0,1,1
5,20,2,0,20,1,0.036496350364964,0.145985401459854,0.014598540145985,0,1,1
9,20,0,0,20,0,0.047619047619048,0.105820105820106,0,0,1,1
17,36,2,0,36,1,0.057239057239057,0.121212121212121,0.006734006734007,0,1,1
9,18,5,0,18,0,0.05421686746988,0.108433734939759,0.030120481927711,0,1,1
3,16,2,0,16,0,0.016216216216216,0.086486486486487,0.010810810810811,0,1,1
4,11,0,0,11,1,0.05,0.1375,0,0,1,1
7,34,3,1,34,0,0.019125683060109,0.092896174863388,0.008196721311475,0.002732240437158,1,1
8,17,0,0,17,1,0.045977011494253,0.097701149425287,0,0,1,1
5,21,3,0,21,2,0.015673981191223,0.065830721003135,0.009404388714734,0,1,1
4,13,3,0,13,0,0.043010752688172,0.139784946236559,0.032258064516129,0,1,1
10,29,3,1,29,0,0.033003300330033,0.095709570957096,0.00990099009901,0.003300330033003,1,1
